"행정구역별","각세별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년",
"전국","84세","총전입","","11202","10998","11063","11127","13511","13647","12748","12224","10901","11096","10547","10633","10139","9571","9689","8642","8966","8649","11691","9547","7044","6458","6272","5587","5966",
"전국","84세","총전출","","11202","10998","11063","11127","13511","13647","12748","12224","10901","11096","10547","10633","10139","9571","9689","8642","8966","8649","11691","9547","7044","6458","6272","5587","5966",
"전국","84세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","84세","시군구내","","4232","4288","4254","4279","5154","5192","4676","4470","3911","4097","3802","3746","3406","3198","3262","2850","2811","2748","3530","3080","2163","1928","1985","1840","1856",
"전국","84세","시군구간전입","","3121","2995","2967","2956","3699","3796","3589","3386","3021","3022","2965","2859","2818","2586","2687","2404","2520","2489","3370","2757","2156","1962","1910","1670","1837",
"전국","84세","시군구간전출","","3121","2995","2967","2956","3699","3796","3589","3386","3021","3022","2965","2859","2818","2586","2687","2404","2520","2489","3370","2757","2156","1962","1910","1670","1837",
"전국","84세","시도간전입","","3849","3715","3842","3892","4658","4659","4483","4368","3969","3977","3780","4028","3915","3787","3740","3388","3635","3412","4791","3710","2725","2568","2377","2077","2273",
"전국","84세","시도간전출","","3849","3715","3842","3892","4658","4659","4483","4368","3969","3977","3780","4028","3915","3787","3740","3388","3635","3412","4791","3710","2725","2568","2377","2077","2273",
"전국","85세","총전입","","10524","10586","9919","10425","12308","12394","10603","10608","9866","9393","9890","9522","8863","8046","7844","7414","7855","9018","9079","7201","6230","5250","5622","4873","4958",
"전국","85세","총전출","","10524","10586","9919","10425","12308","12394","10603","10608","9866","9393","9890","9522","8863","8046","7844","7414","7855","9018","9079","7201","6230","5250","5622","4873","4958",
"전국","85세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","85세","시군구내","","4030","4041","3867","4028","4693","4639","3877","3900","3512","3369","3549","3320","3085","2726","2660","2486","2344","2863","2719","2292","1937","1629","1753","1472","1489",
"전국","85세","시군구간전입","","2850","2883","2652","2791","3322","3476","2953","2926","2742","2547","2671","2656","2390","2195","2229","2040","2241","2664","2591","2052","1923","1604","1682","1500","1498",
"전국","85세","시군구간전출","","2850","2883","2652","2791","3322","3476","2953","2926","2742","2547","2671","2656","2390","2195","2229","2040","2241","2664","2591","2052","1923","1604","1682","1500","1498",
"전국","85세","시도간전입","","3644","3662","3400","3606","4293","4279","3773","3782","3612","3477","3670","3546","3388","3125","2955","2888","3270","3491","3769","2857","2370","2017","2187","1901","1971",
"전국","85세","시도간전출","","3644","3662","3400","3606","4293","4279","3773","3782","3612","3477","3670","3546","3388","3125","2955","2888","3270","3491","3769","2857","2370","2017","2187","1901","1971",
"전국","86세","총전입","","10056","9510","9195","9553","11485","10490","9362","9324","8404","8665","8859","8298","7516","6496","6780","6661","8212","7089","6999","6003","4876","4599","4892","3895","3801",
"전국","86세","총전출","","10056","9510","9195","9553","11485","10490","9362","9324","8404","8665","8859","8298","7516","6496","6780","6661","8212","7089","6999","6003","4876","4599","4892","3895","3801",
"전국","86세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","86세","시군구내","","3933","3598","3493","3565","4228","4034","3465","3317","2989","3137","3097","2933","2554","2129","2299","2180","2485","2282","2077","1907","1538","1447","1545","1194","1187",
"전국","86세","시군구간전입","","2716","2592","2486","2620","3159","2889","2549","2636","2307","2354","2460","2235","2136","1770","1853","1903","2361","2090","2004","1727","1416","1361","1466","1203","1194",
"전국","86세","시군구간전출","","2716","2592","2486","2620","3159","2889","2549","2636","2307","2354","2460","2235","2136","1770","1853","1903","2361","2090","2004","1727","1416","1361","1466","1203","1194",
"전국","86세","시도간전입","","3407","3320","3216","3368","4098","3567","3348","3371","3108","3174","3302","3130","2826","2597","2628","2578","3366","2717","2918","2369","1922","1791","1881","1498","1420",
"전국","86세","시도간전출","","3407","3320","3216","3368","4098","3567","3348","3371","3108","3174","3302","3130","2826","2597","2628","2578","3366","2717","2918","2369","1922","1791","1881","1498","1420",
"전국","87세","총전입","","9034","8611","8551","8712","9513","9110","8414","7769","7658","7835","7394","6862","5870","5572","5863","6841","6327","5368","5807","4750","4224","3895","3883","3058","3304",
"전국","87세","총전출","","9034","8611","8551","8712","9513","9110","8414","7769","7658","7835","7394","6862","5870","5572","5863","6841","6327","5368","5807","4750","4224","3895","3883","3058","3304",
"전국","87세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","87세","시군구내","","3433","3203","3157","3294","3562","3464","3086","2777","2681","2821","2694","2372","1946","1817","1937","2294","1983","1718","1787","1505","1291","1173","1211","956","981",
"전국","87세","시군구간전입","","2524","2288","2323","2368","2612","2536","2249","2194","2101","2153","2037","1890","1618","1497","1607","1921","1822","1530","1604","1371","1268","1167","1176","942","984",
"전국","87세","시군구간전출","","2524","2288","2323","2368","2612","2536","2249","2194","2101","2153","2037","1890","1618","1497","1607","1921","1822","1530","1604","1371","1268","1167","1176","942","984",
"전국","87세","시도간전입","","3077","3120","3071","3050","3339","3110","3079","2798","2876","2861","2663","2600","2306","2258","2319","2626","2522","2120","2416","1874","1665","1555","1496","1160","1339",
"전국","87세","시도간전출","","3077","3120","3071","3050","3339","3110","3079","2798","2876","2861","2663","2600","2306","2258","2319","2626","2522","2120","2416","1874","1665","1555","1496","1160","1339",
"전국","88세","총전입","","8078","7933","7716","7237","8159","8099","6863","7237","6730","6380","6126","5464","4964","4928","6085","5193","4692","4358","4550","4034","3611","3303","3007","2658","2787",
"전국","88세","총전출","","8078","7933","7716","7237","8159","8099","6863","7237","6730","6380","6126","5464","4964","4928","6085","5193","4692","4358","4550","4034","3611","3303","3007","2658","2787",
"전국","88세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","88세","시군구내","","3121","3003","2909","2756","2977","2947","2453","2624","2360","2231","2178","1846","1662","1580","2070","1762","1429","1390","1354","1222","1165","974","926","848","879",
"전국","88세","시군구간전입","","2257","2118","2044","1912","2238","2282","1844","2015","1770","1715","1607","1509","1327","1353","1731","1416","1388","1211","1259","1177","1083","974","915","812","829",
"전국","88세","시군구간전출","","2257","2118","2044","1912","2238","2282","1844","2015","1770","1715","1607","1509","1327","1353","1731","1416","1388","1211","1259","1177","1083","974","915","812","829",
"전국","88세","시도간전입","","2700","2812","2763","2569","2944","2870","2566","2598","2600","2434","2341","2109","1975","1995","2284","2015","1875","1757","1937","1635","1363","1355","1166","998","1079",
"전국","88세","시도간전출","","2700","2812","2763","2569","2944","2870","2566","2598","2600","2434","2341","2109","1975","1995","2284","2015","1875","1757","1937","1635","1363","1355","1166","998","1079",
"전국","89세","총전입","","7513","6913","6370","6140","6865","6464","6217","6373","5475","5233","4757","4327","4316","5030","4520","3911","3653","3375","3831","3384","2727","2410","2512","1927","2187",
"전국","89세","총전출","","7513","6913","6370","6140","6865","6464","6217","6373","5475","5233","4757","4327","4316","5030","4520","3911","3653","3375","3831","3384","2727","2410","2512","1927","2187",
"전국","89세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","89세","시군구내","","2826","2593","2396","2309","2455","2444","2280","2302","1892","1868","1727","1451","1516","1646","1466","1353","1144","1041","1103","1094","819","729","777","596","645",
"전국","89세","시군구간전입","","2090","1901","1742","1643","1976","1812","1618","1736","1515","1430","1280","1178","1097","1312","1225","992","1026","960","1142","938","803","740","789","565","675",
"전국","89세","시군구간전출","","2090","1901","1742","1643","1976","1812","1618","1736","1515","1430","1280","1178","1097","1312","1225","992","1026","960","1142","938","803","740","789","565","675",
"전국","89세","시도간전입","","2597","2419","2232","2188","2434","2208","2319","2335","2068","1935","1750","1698","1703","2072","1829","1566","1483","1374","1586","1352","1105","941","946","766","867",
"전국","89세","시도간전출","","2597","2419","2232","2188","2434","2208","2319","2335","2068","1935","1750","1698","1703","2072","1829","1566","1483","1374","1586","1352","1105","941","946","766","867",
"전국","90세","총전입","","6403","5751","5188","5080","5503","5725","5181","5130","4349","3984","3790","3613","4380","3626","3345","2983","2854","2750","3098","2694","2060","1939","2019","1544","1601",
"전국","90세","총전출","","6403","5751","5188","5080","5503","5725","5181","5130","4349","3984","3790","3613","4380","3626","3345","2983","2854","2750","3098","2694","2060","1939","2019","1544","1601",
"전국","90세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","90세","시군구내","","2412","2149","1947","1847","2070","2167","1885","1852","1582","1396","1316","1236","1470","1178","1138","988","903","866","898","848","603","604","616","481","485",
"전국","90세","시군구간전입","","1759","1573","1418","1422","1463","1551","1440","1407","1183","1091","1060","1006","1237","961","911","847","805","822","877","832","600","559","572","467","530",
"전국","90세","시군구간전출","","1759","1573","1418","1422","1463","1551","1440","1407","1183","1091","1060","1006","1237","961","911","847","805","822","877","832","600","559","572","467","530",
"전국","90세","시도간전입","","2232","2029","1823","1811","1970","2007","1856","1871","1584","1497","1414","1371","1673","1487","1296","1148","1146","1062","1323","1014","857","776","831","596","586",
"전국","90세","시도간전출","","2232","2029","1823","1811","1970","2007","1856","1871","1584","1497","1414","1371","1673","1487","1296","1148","1146","1062","1323","1014","857","776","831","596","586",
"전국","91세","총전입","","5213","4475","4344","4077","4883","4723","4236","3896","3329","3174","3128","3587","3053","2507","2554","2318","2285","2144","2408","1807","1608","1492","1547","1114","1197",
"전국","91세","총전출","","5213","4475","4344","4077","4883","4723","4236","3896","3329","3174","3128","3587","3053","2507","2554","2318","2285","2144","2408","1807","1608","1492","1547","1114","1197",
"전국","91세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","91세","시군구내","","1996","1648","1597","1552","1810","1767","1492","1385","1139","1102","1057","1237","1021","821","879","752","669","694","648","527","478","449","477","331","400",
"전국","91세","시군구간전입","","1346","1251","1163","1052","1277","1337","1204","1094","927","900","890","960","838","717","709","638","638","631","715","570","501","429","486","346","387",
"전국","91세","시군구간전출","","1346","1251","1163","1052","1277","1337","1204","1094","927","900","890","960","838","717","709","638","638","631","715","570","501","429","486","346","387",
"전국","91세","시도간전입","","1871","1576","1584","1473","1796","1619","1540","1417","1263","1172","1181","1390","1194","969","966","928","978","819","1045","710","629","614","584","437","410",
"전국","91세","시도간전출","","1871","1576","1584","1473","1796","1619","1540","1417","1263","1172","1181","1390","1194","969","966","928","978","819","1045","710","629","614","584","437","410",
"전국","92세","총전입","","4066","3687","3467","3605","3897","3697","3215","2953","2558","2597","3063","2660","2143","1912","1844","1778","1873","1621","1680","1582","1298","1110","1078","833","943",
"전국","92세","총전출","","4066","3687","3467","3605","3897","3697","3215","2953","2558","2597","3063","2660","2143","1912","1844","1778","1873","1621","1680","1582","1298","1110","1078","833","943",
"전국","92세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","92세","시군구내","","1590","1365","1330","1393","1371","1330","1164","1082","911","931","1108","881","703","659","622","619","615","497","477","435","404","340","355","287","288",
"전국","92세","시군구간전입","","1090","1022","914","940","1086","1068","877","760","675","695","814","703","549","516","507","480","524","471","514","480","387","324","333","241","299",
"전국","92세","시군구간전출","","1090","1022","914","940","1086","1068","877","760","675","695","814","703","549","516","507","480","524","471","514","480","387","324","333","241","299",
"전국","92세","시도간전입","","1386","1300","1223","1272","1440","1299","1174","1111","972","971","1141","1076","891","737","715","679","734","653","689","667","507","446","390","305","356",
"전국","92세","시도간전출","","1386","1300","1223","1272","1440","1299","1174","1111","972","971","1141","1076","891","737","715","679","734","653","689","667","507","446","390","305","356",
"전국","93세","총전입","","3348","2952","2897","2800","3063","2829","2243","2265","1996","2547","2055","1814","1631","1366","1399","1321","1252","1208","1314","1156","986","810","759","626","730",
"전국","93세","총전출","","3348","2952","2897","2800","3063","2829","2243","2265","1996","2547","2055","1814","1631","1366","1399","1321","1252","1208","1314","1156","986","810","759","626","730",
"전국","93세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","93세","시군구내","","1264","1119","1099","1015","1141","1024","832","833","689","926","738","653","548","412","483","456","408","373","394","344","304","252","256","200","239",
"전국","93세","시군구간전입","","872","791","796","785","877","820","591","662","551","677","563","485","430","402","381","353","355","343","360","343","283","264","240","188","219",
"전국","93세","시군구간전출","","872","791","796","785","877","820","591","662","551","677","563","485","430","402","381","353","355","343","360","343","283","264","240","188","219",
"전국","93세","시도간전입","","1212","1042","1002","1000","1045","985","820","770","756","944","754","676","653","552","535","512","489","492","560","469","399","294","263","238","272",
"전국","93세","시도간전출","","1212","1042","1002","1000","1045","985","820","770","756","944","754","676","653","552","535","512","489","492","560","469","399","294","263","238","272",
"전국","94세","총전입","","2333","2270","2216","2150","2238","1921","1708","1740","1867","1714","1340","1314","1076","1083","1108","1003","918","927","1019","826","683","563","583","439","451",
"전국","94세","총전출","","2333","2270","2216","2150","2238","1921","1708","1740","1867","1714","1340","1314","1076","1083","1108","1003","918","927","1019","826","683","563","583","439","451",
"전국","94세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","94세","시군구내","","833","903","877","819","855","719","599","601","670","599","517","436","341","341","393","357","291","271","302","249","227","182","201","141","142",
"전국","94세","시군구간전입","","648","588","598","573","583","531","468","490","474","460","358","362","315","284","282","287","248","279","253","251","196","170","176","140","126",
"전국","94세","시군구간전출","","648","588","598","573","583","531","468","490","474","460","358","362","315","284","282","287","248","279","253","251","196","170","176","140","126",
"전국","94세","시도간전입","","852","779","741","758","800","671","641","649","723","655","465","516","420","458","433","359","379","377","464","326","260","211","206","158","183",
"전국","94세","시도간전출","","852","779","741","758","800","671","641","649","723","655","465","516","420","458","433","359","379","377","464","326","260","211","206","158","183",
"전국","95세","총전입","","1893","1786","1581","1485","1508","1332","1299","1676","1304","1121","1015","896","809","765","709","696","724","713","739","546","453","444","467","276","314",
"전국","95세","총전출","","1893","1786","1581","1485","1508","1332","1299","1676","1304","1121","1015","896","809","765","709","696","724","713","739","546","453","444","467","276","314",
"전국","95세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","95세","시군구내","","734","703","588","548","558","524","468","629","494","406","378","280","276","261","238","241","215","212","228","176","136","131","151","93","80",
"전국","95세","시군구간전입","","515","495","425","412","405","346","353","435","366","298","277","222","236","206","201","197","218","188","203","174","130","151","129","79","92",
"전국","95세","시군구간전출","","515","495","425","412","405","346","353","435","366","298","277","222","236","206","201","197","218","188","203","174","130","151","129","79","92",
"전국","95세","시도간전입","","644","588","568","525","545","462","478","612","444","417","360","394","297","298","270","258","291","313","308","196","187","162","187","104","142",
"전국","95세","시도간전출","","644","588","568","525","545","462","478","612","444","417","360","394","297","298","270","258","291","313","308","196","187","162","187","104","142",
"전국","96세","총전입","","1499","1254","1153","966","1088","1039","1207","1068","843","801","705","669","590","530","511","523","490","473","508","388","347","288","295","210","218",
"전국","96세","총전출","","1499","1254","1153","966","1088","1039","1207","1068","843","801","705","669","590","530","511","523","490","473","508","388","347","288","295","210","218",
"전국","96세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","96세","시군구내","","583","499","458","351","401","393","450","397","303","298","266","238","216","153","179","174","138","158","167","117","116","72","91","79","65",
"전국","96세","시군구간전입","","410","327","289","252","287","281","313","282","221","197","170","174","160","146","136","140","142","115","146","128","90","102","87","53","67",
"전국","96세","시군구간전출","","410","327","289","252","287","281","313","282","221","197","170","174","160","146","136","140","142","115","146","128","90","102","87","53","67",
"전국","96세","시도간전입","","506","428","406","363","400","365","444","389","319","306","269","257","214","231","196","209","210","200","195","143","141","114","117","78","86",
"전국","96세","시도간전출","","506","428","406","363","400","365","444","389","319","306","269","257","214","231","196","209","210","200","195","143","141","114","117","78","86",
"전국","97세","총전입","","1008","809","690","704","810","985","745","654","577","527","442","458","423","330","393","381","355","320","340","290","227","200","181","140","131",
"전국","97세","총전출","","1008","809","690","704","810","985","745","654","577","527","442","458","423","330","393","381","355","320","340","290","227","200","181","140","131",
"전국","97세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","97세","시군구내","","418","296","231","256","300","369","268","260","202","192","148","172","134","115","136","143","115","102","88","108","80","58","53","38","37",
"전국","97세","시군구간전입","","264","241","186","200","230","286","198","159","142","137","123","120","108","81","106","106","103","87","102","81","62","55","55","46","46",
"전국","97세","시군구간전출","","264","241","186","200","230","286","198","159","142","137","123","120","108","81","106","106","103","87","102","81","62","55","55","46","46",
"전국","97세","시도간전입","","326","272","273","248","280","330","279","235","233","198","171","166","181","134","151","132","137","131","150","101","85","87","73","56","48",
"전국","97세","시도간전출","","326","272","273","248","280","330","279","235","233","198","171","166","181","134","151","132","137","131","150","101","85","87","73","56","48",
"전국","98세","총전입","","674","526","495","489","793","585","444","443","374","355","349","306","259","261","269","243","215","188","240","181","167","126","135","83","98",
"전국","98세","총전출","","674","526","495","489","793","585","444","443","374","355","349","306","259","261","269","243","215","188","240","181","167","126","135","83","98",
"전국","98세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","98세","시군구내","","272","195","183","182","283","233","164","144","132","122","149","100","79","73","90","76","74","64","67","54","41","39","46","32","32",
"전국","98세","시군구간전입","","172","129","145","123","221","162","119","124","101","102","93","82","81","78","74","75","61","51","75","50","52","40","35","23","34",
"전국","98세","시군구간전출","","172","129","145","123","221","162","119","124","101","102","93","82","81","78","74","75","61","51","75","50","52","40","35","23","34",
"전국","98세","시도간전입","","230","202","167","184","289","190","161","175","141","131","107","124","99","110","105","92","80","73","98","77","74","47","54","28","32",
"전국","98세","시도간전출","","230","202","167","184","289","190","161","175","141","131","107","124","99","110","105","92","80","73","98","77","74","47","54","28","32",
"전국","99세","총전입","","342","337","369","448","413","327","304","276","237","281","216","199","211","187","178","198","129","146","125","105","88","88","81","73","89",
"전국","99세","총전출","","342","337","369","448","413","327","304","276","237","281","216","199","211","187","178","198","129","146","125","105","88","88","81","73","89",
"전국","99세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","99세","시군구내","","144","125","145","177","153","113","127","100","75","109","79","64","67","59","58","81","48","48","40","34","28","20","15","26","36",
"전국","99세","시군구간전입","","96","97","110","130","124","105","65","77","74","66","67","62","71","55","55","42","31","41","38","37","25","25","23","21","25",
"전국","99세","시군구간전출","","96","97","110","130","124","105","65","77","74","66","67","62","71","55","55","42","31","41","38","37","25","25","23","21","25",
"전국","99세","시도간전입","","102","115","114","141","136","109","112","99","88","106","70","73","73","73","65","75","50","57","47","34","35","43","43","26","28",
"전국","99세","시도간전출","","102","115","114","141","136","109","112","99","88","106","70","73","73","73","65","75","50","57","47","34","35","43","43","26","28",
"전국","100세이상","총전입","","694","709","720","652","640","637","511","529","492","491","494","368","335","303","295","360","292","245","275","247","243","214","277","200","263",
"전국","100세이상","총전출","","694","709","720","652","640","637","511","529","492","491","494","368","335","303","295","360","292","245","275","247","243","214","277","200","263",
"전국","100세이상","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","100세이상","시군구내","","293","274","290","253","250","240","202","181","181","187","204","133","119","105","104","137","95","81","75","82","67","74","78","68","84",
"전국","100세이상","시군구간전입","","188","202","206","151","187","182","138","151","126","130","123","84","75","82","73","110","66","65","72","70","74","65","100","60","70",
"전국","100세이상","시군구간전출","","188","202","206","151","187","182","138","151","126","130","123","84","75","82","73","110","66","65","72","70","74","65","100","60","70",
"전국","100세이상","시도간전입","","213","233","224","248","203","215","171","197","185","174","167","151","141","116","118","113","131","99","128","95","102","75","99","72","109",
"전국","100세이상","시도간전출","","213","233","224","248","203","215","171","197","185","174","167","151","141","116","118","113","131","99","128","95","102","75","99","72","109",
