"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"경상북도","60~64세","1인 가구","","47565","46948","46231","43293","40323","36173","33077","31134","28957","26486","23732","22788","21903","21092","20174","18584","18903","17770","17228","17118","17261","17010","17269","17118","16745","16594",
"경상북도","60~64세","비친족가구","","4440","4237","4015","3844","3596","3226","2835","2327","2080","1738","1409","904","773","640","503","339","305","293","292","298","310","318","315","302","287","274",
"경상북도","65~69세","계","","132471","125137","117777","112218","106012","98133","92527","90366","87466","82739","78737","74108","70927","70722","72187","75866","78970","81999","82194","81782","82069","82189","80828","78578","76192","73098",
"경상북도","65~69세","부부","","53459","50754","48017","46719","44447","40877","37740","36441","34888","32779","31361","30780","29354","29151","29621","30973","33290","34617","34753","34639","34830","33387","32561","31368","30104","28524",
"경상북도","65~69세","부부+미혼자녀","","12287","11657","11023","10460","9945","9603","9181","8994","8800","8507","8299","6785","6515","6528","6710","7113","6815","7146","7233","7266","7353","8471","8358","8154","7938","7675",
"경상북도","65~69세","부+미혼자녀","","1728","1630","1531","1446","1343","1274","1211","1172","1176","1108","1037","713","664","641","631","640","667","675","658","634","612","640","615","582","548","509",
"경상북도","65~69세","모+미혼자녀","","4038","3849","3656","3534","3510","3406","3207","3195","3132","3033","2924","2689","2573","2566","2626","2769","2682","2781","2784","2764","2765","2879","2831","2750","2666","2562",
"경상북도","65~69세","기타","","11523","11346","11170","11026","11063","11485","12162","12666","13104","13178","12714","10349","10045","10161","10538","11261","10857","11551","11861","12090","12425","13276","13281","13158","13025","12787",
"경상북도","65~69세","1인 가구","","47571","44255","40946","37820","34622","30527","28209","27229","25799","23713","22070","22519","21516","21418","21802","22841","24385","24944","24618","24102","23796","23231","22880","22271","21622","20762",
"경상북도","65~69세","비친족가구","","1865","1646","1434","1213","1082","961","817","669","567","421","332","273","260","257","259","269","274","285","287","287","288","305","302","295","289","279",
"경상북도","70~74세","계","","102789","97388","91976","88622","83484","77831","72808","69517","69134","71527","73978","75952","78258","76738","75716","75957","75950","74128","72283","70618","67391","63395","60195","57116","54204","52460",
"경상북도","70~74세","부부","","43265","40872","38475","37134","35077","32345","29417","27277","26510","27213","28346","31407","32224","31459","30901","30884","30944","30090","29232","28443","27040","24757","23258","21798","20395","19410",
"경상북도","70~74세","부부+미혼자녀","","6309","5976","5644","5459","5299","5209","4948","4665","4531","4486","4517","3859","3939","3821","3726","3679","3685","3579","3466","3356","3157","3248","3080","2918","2760","2659",
"경상북도","70~74세","부+미혼자녀","","944","893","843","799","774","757","728","673","620","631","649","548","546","514","485","462","447","429","408","388","358","393","367","338","310","289",
"경상북도","70~74세","모+미혼자녀","","3213","3045","2878","2771","2652","2563","2429","2328","2365","2423","2523","2300","2318","2221","2137","2085","2002","1942","1879","1817","1712","1596","1497","1401","1307","1239",
"경상북도","70~74세","기타","","9953","9790","9637","9602","9695","10134","10486","10565","11221","12143","12407","10478","10779","10551","10405","10365","9495","9442","9394","9372","9134","9379","9002","8648","8320","8176",
"경상북도","70~74세","1인 가구","","37728","35591","33430","31919","29173","26141","24232","23563","23497","24281","25216","27158","28245","27969","27863","28288","29151","28417","27671","27004","25752","23776","22748","21771","20872","20442",
"경상북도","70~74세","비친족가구","","1377","1221","1069","938","814","682","568","446","390","350","320","202","207","203","199","194","226","229","233","238","238","246","243","242","240","245",
"경상북도","75~79세","계","","75995","71540","67072","66051","67790","70595","72889","73607","71155","67727","65861","64714","62051","60185","58185","54873","50945","47994","45460","42968","41334","39618","37858","36299","34895","33819",
"경상북도","75~79세","부부","","29184","27309","25432","24272","24377","24850","25065","25005","23846","22471","22038","23273","22209","21431","20611","19342","17890","16738","15730","14728","14001","13407","12905","12475","12101","11846",
"경상북도","75~79세","부부+미혼자녀","","3600","3318","3043","2858","2888","2990","3005","2886","2630","2374","2232","2038","1912","1800","1671","1492","1385","1296","1218","1136","1078","1238","1214","1193","1179","1182",
"경상북도","75~79세","부+미혼자녀","","578","537","497","464","476","517","541","533","507","481","430","361","333","308","280","244","221","206","193","181","170","183","176","168","163","158",
"경상북도","75~79세","모+미혼자녀","","2608","2401","2197","2134","2197","2308","2314","2262","2120","1981","1856","1616","1496","1395","1290","1153","1008","942","886","828","786","707","651","595","542","490",
"경상북도","75~79세","기타","","8767","8486","8199","8396","9313","10650","11862","12306","12265","12039","11508","9063","8504","8042","7563","6843","5762","5513","5315","5123","5034","5521","5335","5166","5021","4933",
"경상북도","75~79세","1인 가구","","30260","28604","26928","27192","27847","28605","29459","30055","29259","27899","27368","28152","27402","27030","26609","25661","24521","23140","21955","20805","20091","18370","17390","16516","15706","15027",
"경상북도","75~79세","비친족가구","","998","885","776","735","692","675","643","560","528","482","429","211","195","179","161","138","158","159","163","167","174","192","187","186","183","183",
"경상북도","80~84세","계","","59358","61018","62664","59676","55677","53923","52099","49131","46662","43925","40469","37268","34860","32601","30272","28620","26818","25178","23679","22217","20795","19556","18091","16883","15779","14907",
"경상북도","80~84세","부부","","18087","18436","18753","17352","15909","15054","14134","13105","12236","11328","10517","10461","9777","9135","8467","7992","7682","7302","6966","6642","6338","5880","5506","5210","4953","4778",
"경상북도","80~84세","부부+미혼자녀","","1703","1704","1700","1512","1344","1258","1180","1100","1001","896","793","685","623","559","489","427","417","403","391","377","366","395","375","360","348","343",
"경상북도","80~84세","부+미혼자녀","","422","422","420","376","344","324","287","263","252","228","212","198","172","148","126","106","84","81","78","74","71","54","49","46","43","40",
"경상북도","80~84세","모+미혼자녀","","2026","2019","2005","1798","1627","1534","1416","1254","1169","1078","945","739","664","590","513","447","381","350","318","287","254","226","201","179","156","134",
"경상북도","80~84세","기타","","8164","8508","8880","8490","8414","8972","9238","8926","8768","8421","7478","5481","4969","4467","3941","3465","2802","2688","2589","2491","2400","2794","2595","2437","2291","2179",
"경상북도","80~84세","1인 가구","","28142","29127","30117","29425","27352","26071","25183","23936","22735","21489","20053","19516","18487","17557","16615","16088","15358","14261","13244","12254","11275","10093","9254","8541","7878","7321",
"경상북도","80~84세","비친족가구","","814","802","789","723","687","710","661","547","501","485","471","188","168","145","121","95","94","93","93","92","91","114","111","110","110","112",
"경상북도","85세이상","계","","50039","46710","43370","39952","36124","32220","29273","26389","24280","22455","20762","19992","18055","16375","14878","13511","12353","11182","10068","9091","8163","7553","7074","6551","5927","5289",
"경상북도","85세이상","부부","","9205","8682","8145","7397","6776","5955","5194","4601","4154","3742","3612","4081","3757","3505","3286","3117","3016","2755","2503","2293","2097","1755","1664","1563","1435","1311",
"경상북도","85세이상","부부+미혼자녀","","715","657","600","524","464","384","336","264","223","198","179","205","183","166","149","133","112","104","96","90","84","96","91","85","78","70",
"경상북도","85세이상","부+미혼자녀","","323","297","268","231","190","165","146","126","114","104","91","102","90","79","69","59","46","41","38","34","32","28","26","24","20","17",
"경상북도","85세이상","모+미혼자녀","","1334","1217","1104","947","837","731","613","541","483","433","381","318","271","230","188","147","123","111","97","85","72","64","58","50","42","34",
"경상북도","85세이상","기타","","8632","8038","7462","6785","6285","6021","5730","5207","4925","4647","4111","2919","2587","2278","1980","1674","1448","1364","1285","1222","1176","1409","1309","1199","1071","939",
"경상북도","85세이상","1인 가구","","28881","26946","24994","23339","20906","18315","16646","15189","13916","12865","11972","12275","11081","10042","9145","8337","7532","6733","5978","5297","4633","4119","3848","3555","3211","2853",
"경상북도","85세이상","비친족가구","","949","873","797","729","666","649","608","461","465","466","416","92","86","75","61","44","76","74","71","70","69","82","78","75","70","65",
"경상북도","65세이상","계","","420652","401793","382859","366519","349087","332702","319596","309010","298697","288373","279807","272034","264151","256621","251238","248827","245036","240481","233684","226676","219752","212311","204046","195427","186997","179573",
"경상북도","65세이상","부부","","153200","146053","138822","132874","126586","119081","111550","106429","101634","97533","95874","100002","97321","94681","92886","92308","92822","91502","89184","86745","84306","79186","75894","72414","68988","65869",
"경상북도","65세이상","부부+미혼자녀","","24614","23312","22010","20813","19940","19444","18650","17909","17185","16461","16020","13572","13172","12874","12745","12844","12414","12528","12404","12225","12038","13448","13118","12710","12303","11929",
"경상북도","65세이상","부+미혼자녀","","3995","3779","3559","3316","3127","3037","2913","2767","2669","2552","2419","1922","1805","1690","1591","1511","1465","1432","1375","1311","1243","1298","1233","1158","1084","1013",
"경상북도","65세이상","모+미혼자녀","","13219","12531","11840","11184","10823","10542","9979","9580","9269","8948","8629","7662","7322","7002","6754","6601","6196","6126","5964","5781","5589","5472","5238","4975","4713","4459",
"경상북도","65세이상","기타","","47039","46168","45348","44299","44770","47262","49478","49670","50283","50428","48218","38290","36884","35499","34427","33608","30364","30558","30444","30298","30169","32379","31522","30608","29728","29014",
"경상북도","65세이상","1인 가구","","172582","164523","156415","149695","139900","129659","123729","119972","115206","110247","106679","109620","106731","104016","102034","101215","100947","97495","93466","89462","85547","79589","76120","72654","69289","66405",
"경상북도","65세이상","비친족가구","","6003","5427","4865","4338","3941","3677","3297","2683","2451","2204","1968","966","916","859","801","740","828","840","847","854","860","939","921","908","892","884",
"경상남도","합계","계","","1414326","1407353","1400375","1388020","1369262","1340412","1316220","1301878","1286436","1268463","1251535","1231708","1210848","1192658","1178995","1153198","1132042","1113513","1095086","1076895","1058511","1037982","1018142","996666","974422","956503",
"경상남도","합계","부부","","290676","284936","279263","274169","263944","253753","244557","235123","226254","218392","216468","223471","218428","213524","209995","204649","197170","191670","186111","180875","175712","169807","162640","155535","148407","142275",
"경상남도","합계","부부+미혼자녀","","348204","354891","361962","373877","385310","391538","392545","396603","397849","397265","398353","399193","404248","410171","416456","417515","412950","417330","421767","425973","429945","426098","428928","430533","431572","434033",
"경상남도","합계","부+미혼자녀","","32436","32858","33335","33402","33945","34352","34666","34958","34996","34983","34414","30644","28231","25900","23665","21124","20326","19655","18953","18245","17494","15735","14978","14198","13418","12682",
"경상남도","합계","모+미혼자녀","","89288","90407","91629","91558","92654","92543","90802","90133","89010","89113","88945","82818","80170","77691","75387","72204","71757","69742","67693","65667","63592","63321","61090","58804","56516","54509",
"경상남도","합계","기타","","121311","124035","127188","127795","131341","138779","147542","152345","156888","160599","157960","143550","141786","140407","139744","137418","136811","135670","134553","133501","132393","137148","137529","137784","137949","138825",
"경상남도","합계","1인 가구","","503062","492233","480460","462609","439454","408874","387481","376533","366306","354492","342781","335071","321162","308236","296979","283704","278493","264655","250956","237307","223781","212022","199868","187519","175113","163609",
"경상남도","합계","비친족가구","","29349","27993","26538","24610","22614","20573","18627","16183","15133","13619","12614","16961","16823","16729","16769","16584","14535","14791","15053","15327","15594","13851","13109","12293","11447","10570",
"경상남도","24세이하","계","","23093","23870","24654","25544","25591","24760","22647","21880","22413","22638","22838","24089","23067","22178","21888","22224","22717","23408","23990","24376","24138","25031","25470","25303","25017","24338",
"경상남도","24세이하","부부","","69","85","106","114","129","143","161","173","184","221","296","407","403","400","411","437","454","539","626","713","790","829","920","988","1052","1109",
"경상남도","24세이하","부부+미혼자녀","","411","472","543","640","667","717","764","809","832","905","975","846","743","655","596","557","513","519","524","524","520","562","644","708","767","821",
"경상남도","24세이하","부+미혼자녀","","206","227","250","261","277","282","293","292","287","278","256","194","163","135","111","92","103","99","94","89","81","63","61","56","51","44",
"경상남도","24세이하","모+미혼자녀","","441","490","544","605","653","656","693","689","685","725","700","643","596","557","538","541","539","556","569","578","576","576","594","600","601","598",
"경상남도","24세이하","기타","","1263","1413","1589","1909","2171","2180","2101","2261","2350","2408","2505","2245","2290","2334","2429","2605","2838","3041","3233","3405","3476","3989","4282","4495","4701","4829",
"경상남도","24세이하","1인 가구","","20093","20540","20945","21314","21040","20205","18113","17154","17572","17587","17403","18453","17147","15972","15257","14955","15297","15423","15457","15339","14824","14797","14674","14176","13597","12806",
"경상남도","24세이하","비친족가구","","610","643","677","701","654","577","522","502","503","514","703","1301","1725","2125","2546","3037","2973","3231","3487","3728","3871","4215","4295","4280","4248","4131",
"경상남도","25~29세","계","","45299","47554","49819","51313","50209","46389","43494","41577","40532","40567","42075","37204","39780","44065","49314","52881","53864","53045","52099","51387","52055","52188","53480","55413","57073","59009",
"경상남도","25~29세","부부","","1673","1939","2253","2552","2878","3036","3043","3128","3076","3178","3804","4063","4683","5518","6500","7298","7301","7559","7790","8048","8530","8639","9169","9804","10391","11022",
"경상남도","25~29세","부부+미혼자녀","","2813","3196","3639","4108","4416","4618","4893","5226","5378","5457","5726","5582","6240","7173","8284","9156","9060","9208","9317","9455","9844","11633","13607","15745","17849","20001",
"경상남도","25~29세","부+미혼자녀","","684","730","777","791","756","740","715","671","629","637","641","404","378","361","349","314","283","253","223","194","170","211","205","202","199","195",
"경상남도","25~29세","모+미혼자녀","","1809","1972","2153","2255","2223","2154","2094","2075","2069","2133","2272","1739","1792","1923","2085","2175","2309","2225","2137","2060","2039","2109","2163","2243","2309","2388",
"경상남도","25~29세","기타","","2923","3186","3474","3883","3942","3815","3786","3860","3817","3831","4034","2865","3146","3587","4132","4561","5505","5537","5550","5590","5779","6224","6365","6585","6766","6989",
"경상남도","25~29세","1인 가구","","33017","34118","35095","35391","33885","30179","27396","25241","24270","24123","24356","20425","20987","22411","24249","25160","25962","24713","23440","22290","21734","20050","18881","17937","16872","15926",
"경상남도","25~29세","비친족가구","","2380","2413","2428","2333","2109","1847","1567","1376","1293","1208","1242","2126","2554","3092","3715","4217","3444","3550","3642","3750","3959","3322","3090","2897","2687","2488",
"경상남도","30~34세","계","","70392","70691","70997","70765","69853","68899","69644","73476","79643","85874","90397","97700","99457","99040","97156","94670","92089","93493","96796","100526","104086","107845","110132","110418","110461","111687",
"경상남도","30~34세","부부","","7023","7219","7426","7973","8434","8631","8555","8810","8990","9575","10718","12396","12934","13194","13233","13188","12356","12206","12306","12456","12581","12545","12049","11359","10672","10132",
"경상남도","30~34세","부부+미혼자녀","","14664","15600","16650","18011","19507","21261","23170","25954","29355","32209","33987","37678","39701","40843","41336","41505","41921","44339","47646","51190","54676","59330","63358","66150","68692","71842",
"경상남도","30~34세","부+미혼자녀","","1130","1172","1219","1235","1178","1185","1287","1423","1679","1842","1837","1710","1483","1232","974","722","772","746","735","726","714","589","586","572","560","552",
"경상남도","30~34세","모+미혼자녀","","3597","3744","3903","3880","3888","4065","4354","4563","4970","5766","6332","6203","5905","5477","4995","4504","4407","4476","4635","4815","4983","5077","4939","4714","4487","4320",
"경상남도","30~34세","기타","","4041","4170","4323","4416","4408","4490","4932","5408","6088","6911","7507","7804","8082","8195","8189","8088","8172","8302","8600","8935","9262","10543","11066","11388","11670","12070",
"경상남도","30~34세","1인 가구","","36370","35435","34361","32634","30256","27468","25811","25934","27159","28225","28694","29509","28833","27521","25833","24078","22535","21495","20903","20383","19801","18048","16604","14909","13255","11825",
"경상남도","30~34세","비친족가구","","3567","3351","3115","2616","2182","1799","1535","1384","1402","1346","1322","2400","2519","2578","2596","2585","1926","1929","1971","2021","2069","1713","1530","1326","1125","946",
"경상남도","35~39세","계","","85130","87311","89489","97244","105260","111816","117603","120961","120636","118288","117733","115790","118009","121972","126859","130242","132469","134351","133638","133082","133236","131977","130414","131379","132484","133936",
"경상남도","35~39세","부부","","6396","6481","6550","6854","7146","7477","7545","7409","7171","6921","7108","7523","7546","7677","7853","7945","7866","7478","6950","6447","5992","5642","5215","4898","4590","4296",
"경상남도","35~39세","부부+미혼자녀","","37020","38536","40137","45858","51444","56146","59877","61919","61470","59946","59708","60194","63099","66935","71327","74945","78033","81410","83190","84999","87208","87770","88290","90479","92738","95232",
"경상남도","35~39세","부+미혼자녀","","1815","1919","2027","2233","2470","2704","3004","3268","3408","3395","3385","2880","2575","2307","2059","1773","1773","1784","1762","1741","1730","1659","1599","1571","1545","1524",
"경상남도","35~39세","모+미혼자녀","","6207","6506","6826","7468","8236","8915","9375","9570","9729","9864","10045","9384","9210","9170","9202","9117","8890","8845","8629","8426","8269","8030","7616","7361","7118","6897",
"경상남도","35~39세","기타","","4790","5143","5533","6151","6956","8042","9445","10290","10801","11031","11181","11175","11565","12141","12817","13289","13634","13694","13497","13314","13205","14088","14320","14819","15325","15870",
"경상남도","35~39세","1인 가구","","26833","26722","26494","26832","27300","26945","26852","27117","26717","25915","25173","22943","22365","22116","21983","21589","20936","19811","18313","16889","15589","13824","12532","11512","10531","9580",
"경상남도","35~39세","비친족가구","","2069","2004","1922","1848","1708","1587","1505","1388","1340","1216","1133","1691","1649","1626","1618","1584","1337","1329","1297","1266","1243","964","842","739","637","537",
"경상남도","40~44세","계","","117212","124570","131954","132005","129693","126128","124734","128187","133046","137965","143197","148770","152108","151754","151297","148665","145682","141249","142878","143561","145357","147854","149073","146168","141768","136196",
"경상남도","40~44세","부부","","5631","5911","6172","6019","5829","5669","5521","5563","5641","5698","5860","6348","6345","6190","6032","5798","5875","5530","5426","5285","5183","5396","5268","4991","4667","4316",
"경상남도","40~44세","부부+미혼자녀","","59253","63117","67016","68152","67596","66044","64971","66280","68544","71071","74147","78850","83113","85367","87489","88347","87605","86701","89479","91682","94617","96430","98030","96930","94807","91864",
"경상남도","40~44세","부+미혼자녀","","3257","3547","3855","3893","3878","3852","3973","4277","4575","4820","5058","4909","4675","4321","3978","3587","3427","3317","3350","3362","3400","3275","3221","3078","2905","2713",
"경상남도","40~44세","모+미혼자녀","","10818","11715","12658","12846","12833","12580","12429","12873","13406","14185","15005","14892","14775","14297","13821","13171","12302","11599","11399","11121","10925","11082","10916","10446","9881","9242",
"경상남도","40~44세","기타","","7878","8742","9693","9731","9967","10659","11606","12519","13599","14613","15311","16077","16539","16598","16672","16392","16143","15463","15447","15324","15323","16697","17485","17786","17877","17796",
"경상남도","40~44세","1인 가구","","28412","29546","30558","29495","27889","25825","24847","25390","26043","26415","26662","25855","24935","23410","21885","20120","19200","17557","16697","15713","14835","14130","13373","12244","11030","9756",
"경상남도","40~44세","비친족가구","","1963","1992","2002","1869","1701","1499","1387","1285","1238","1163","1154","1839","1726","1571","1420","1250","1130","1082","1080","1074","1074","844","780","693","601","509",
"경상남도","45~49세","계","","136803","136660","136522","141672","146912","152126","155567","158382","159061","157858","156357","154404","147206","148783","149250","150665","153610","156146","152677","148310","141208","135056","126454","118175","111333","105135",
"경상남도","45~49세","부부","","8418","8514","8607","9214","9437","10310","11015","10899","10803","10606","10791","11804","11425","11724","11948","12258","12927","13331","13233","13060","12635","12225","10964","9734","8630","7596",
"경상남도","45~49세","부부+미혼자녀","","63191","63295","63407","66225","69132","71809","73331","74966","75761","75495","75559","76056","74138","76581","78465","80919","82211","84615","83775","82403","79447","74521","70811","67264","64514","62111",
"경상남도","45~49세","부+미혼자녀","","4660","4758","4866","5079","5387","5617","5918","6212","6365","6581","6698","5901","5377","5181","4944","4732","4722","4712","4521","4304","4015","3701","3404","3116","2869","2635",
"경상남도","45~49세","모+미혼자녀","","14094","14285","14488","15161","16024","16531","16508","16784","16633","16515","16142","14797","13826","13687","13430","13259","13400","13354","12790","12154","11308","11458","10579","9736","9013","8330",
"경상남도","45~49세","기타","","10703","11024","11376","12031","12988","14329","15752","16693","17418","17973","17814","16682","15975","16217","16352","16554","17059","17443","17156","16769","16068","17192","16541","15915","15475","15152",
"경상남도","45~49세","1인 가구","","33452","32605","31711","31887","31894","31555","31184","31191","30558","29348","28114","27386","24912","23971","22833","21808","22140","21518","20050","18496","16659","15145","13442","11795","10306","8870",
"경상남도","45~49세","비친족가구","","2285","2179","2067","2075","2050","1975","1859","1637","1523","1340","1239","1778","1553","1422","1278","1135","1151","1173","1152","1124","1076","814","713","615","526","441",
"경상남도","50~54세","계","","157200","161901","166618","167311","166002","162431","158249","153840","152550","154377","155599","158728","160162","156186","152187","142957","137033","128854","120490","114037","107986","99077","95243","92788","89086","86187",
"경상남도","50~54세","부부","","20345","21290","22268","22223","20980","20642","20861","19980","19903","20357","21761","25808","26699","26703","26730","25802","24890","23387","21872","20689","19524","17175","15826","14742","13453","12290",
"경상남도","50~54세","부부+미혼자녀","","57103","59281","61528","64597","66126","65503","63359","61931","61691","62664","63695","63762","65037","64113","63102","59861","56163","53655","51029","49221","47653","43194","42410","42203","41438","41044",
"경상남도","50~54세","부+미혼자녀","","5605","5862","6134","6363","6592","6792","6699","6541","6514","6658","6533","6077","5811","5346","4892","4287","4023","3737","3445","3206","2982","2444","2309","2203","2068","1945",
"경상남도","50~54세","모+미혼자녀","","14866","15365","15867","16324","16599","16138","15226","14646","14044","13824","13649","12941","12983","12579","12154","11310","11513","10713","9897","9247","8637","8473","8181","8001","7714","7490",
"경상남도","50~54세","기타","","13339","14044","14805","15166","15514","16179","16904","17001","17512","18308","18237","16879","17423","17396","17371","16764","16732","15917","15078","14471","13913","14363","14181","14229","14103","14124",
"경상남도","50~54세","1인 가구","","43120","43284","43307","40021","37748","34933","33117","31921","31141","30944","30305","31368","30493","28574","26684","23945","22806","20589","18363","16435","14545","12854","11822","10950","9909","8950",
"경상남도","50~54세","비친족가구","","2822","2775","2709","2617","2443","2244","2083","1820","1745","1622","1419","1893","1716","1475","1254","988","906","856","806","768","732","574","514","460","401","344",
"경상남도","55~59세","계","","166452","163158","159850","157680","159543","162348","164968","166466","163279","156308","147070","138282","128778","119549","113363","104226","97430","95098","93967","90827","86643","81855","77645","74966","73841","74114",
"경상남도","55~59세","부부","","34776","34564","34349","33584","33333","33929","34960","35031","34778","34223","33638","34154","32279","30471","29437","27604","25402","24483","23841","22712","21382","20186","18793","17786","17155","16833",
"경상남도","55~59세","부부+미혼자녀","","49949","49045","48139","47837","50136","51957","52648","53388","51995","49403","46234","41627","38981","36423","34819","32370","29732","29675","30047","29765","29086","26363","25409","24940","24982","25516",
"경상남도","55~59세","부+미혼자녀","","5979","5825","5672","5540","5783","5974","6025","5985","5665","5286","4875","4265","3791","3331","2961","2522","2304","2229","2183","2088","1965","1582","1458","1366","1298","1252",
"경상남도","55~59세","모+미혼자녀","","13098","12705","12304","11439","11489","11691","11503","11343","10891","10266","9674","8693","8162","7624","7269","6719","6640","6525","6500","6331","6082","6372","6133","6009","6007","6124",
"경상남도","55~59세","기타","","14683","14782","14916","14587","15166","16571","18388","19555","20259","20429","19131","16716","15924","15155","14771","14000","13994","13949","14089","13933","13614","13353","12918","12742","12837","13187",
"경상남도","55~59세","1인 가구","","44271","42795","41283","41703","40715","39368","38767","38822","37498","34837","31964","31135","28235","25412","23211","20384","18784","17679","16759","15472","14016","13644","12615","11835","11300","10962",
"경상남도","55~59세","비친족가구","","3696","3442","3187","2990","2921","2858","2677","2342","2193","1864","1554","1692","1406","1133","895","627","574","558","548","526","498","355","319","288","262","240",
"경상남도","60~64세","계","","169158","171087","173021","169185","162654","152674","143900","135047","125323","116472","107924","99750","96092","93238","89602","84067","80057","76135","73599","73129","73842","75205","76339","75775","75030","74647",
"경상남도","60~64세","부부","","50342","51648","53009","54032","52248","49108","46457","43791","40984","38272","36004","34484","33145","32076","30771","28843","26828","25441","24500","24225","24337","24955","25137","24744","24275","23885",
"경상남도","60~64세","부부+미혼자녀","","32866","33238","33616","33019","32129","30395","28047","25858","23672","21943","20722","18873","18323","17954","17410","16506","15018","14493","14244","14422","14848","14671","15079","15166","15238","15424",
"경상남도","60~64세","부+미혼자녀","","4205","4214","4222","4074","3939","3695","3457","3199","2905","2673","2452","2026","1887","1765","1624","1449","1342","1249","1178","1143","1122","992","983","948","912","882",
"경상남도","60~64세","모+미혼자녀","","8192","8317","8442","8125","7865","7499","6945","6498","6003","5665","5353","4750","4655","4601","4499","4301","4443","4273","4184","4219","4325","4521","4610","4596","4577","4585",
"경상남도","60~64세","기타","","14135","14846","15648","15667","15783","16312","17061","16963","16846","16620","15593","14004","13791","13702","13506","13004","12453","12070","11902","12076","12456","12610","13144","13404","13636","13948",
"경상남도","60~64세","1인 가구","","55268","54834","54272","50671","47415","42670","39263","36601","33056","29745","26550","24526","23372","22384","21204","19569","19592","18246","17239","16693","16399","17114","17054","16603","16097","15647",
"경상남도","60~64세","비친족가구","","4150","3990","3812","3597","3275","2995","2670","2137","1857","1554","1250","1087","919","756","588","395","381","363","352","351","355","342","332","314","295","276",
"경상남도","65~69세","계","","152306","143877","135414","125887","117363","106919","98430","94491","91279","86135","81921","77313","73106","71035","70853","72438","73828","75107","74064","73517","73022","72038","70604","68998","66742","63982",
"경상남도","65~69세","부부","","57795","54740","51661","49506","46455","42144","38405","36413","34651","32205","30627","29755","27998","27057","26827","27263","27406","27911","27554","27387","27247","26693","25933","25104","24022","22730",
"경상남도","65~69세","부부+미혼자녀","","16533","15686","14833","13735","12999","12262","11235","10706","10339","9857","9563","8413","7898","7632","7583","7741","7467","7676","7646","7669","7686","7562","7433","7285","7072","6827",
"경상남도","65~69세","부+미혼자녀","","2298","2173","2048","1822","1704","1600","1480","1432","1444","1377","1298","973","885","828","793","775","771","764","736","709","683","656","628","597","560","520",
"경상남도","65~69세","모+미혼자녀","","5520","5293","5057","4764","4548","4276","3959","3810","3714","3580","3480","3233","3065","2988","2997","3086","3310","3366","3317","3288","3257","3055","2991","2920","2823","2708",
"경상남도","65~69세","기타","","12509","12357","12215","11737","11688","11838","12252","12634","13106","13310","13013","11391","10888","10704","10813","11168","10960","11428","11546","11748","11956","11642","11607","11563","11420","11210",
"경상남도","65~69세","1인 가구","","55625","51836","48036","43032","38854","33875","30328","28855","27488","25388","23599","23219","22067","21537","21557","22121","23653","23695","23003","22454","21932","22186","21771","21292","20615","19763",
"경상남도","65~69세","비친족가구","","2026","1792","1564","1291","1115","924","771","641","537","418","341","329","305","289","283","284","261","267","262","262","261","244","241","237","230","224",
"경상남도","70~74세","계","","110535","103062","95568","92105","86747","81478","76601","72617","70028","70308","71276","72176","72239","69775","68020","67253","66159","64837","63817","62036","59278","55771","52740","49921","47098","45417",
"경상남도","70~74세","부부","","44549","41343","38143","36983","34494","31990","29359","27202","25642","25304","25650","26727","26680","25698","24978","24634","23932","23353","22885","22142","21065","20009","18711","17485","16253","15400",
"경상남도","70~74세","부부+미혼자녀","","7766","7224","6685","6417","6185","6006","5668","5334","4937","4794","4824","4467","4381","4140","3943","3791","3564","3478","3401","3279","3091","2889","2727","2575","2418","2319",
"경상남도","70~74세","부+미혼자녀","","1184","1102","1020","1002","956","917","856","790","737","704","704","633","604","555","509","471","457","440","423","404","374","317","293","270","245","226",
"경상남도","70~74세","모+미혼자녀","","3994","3742","3488","3336","3231","3110","2988","2867","2799","2856","2866","2735","2660","2492","2351","2243","2310","2248","2195","2115","1995","1550","1448","1351","1251","1180",
"경상남도","70~74세","기타","","10515","10200","9875","9876","10074","10579","10947","11003","11213","11842","12036","10658","10650","10264","9993","9838","9198","9194","9238","9177","8964","8637","8253","7903","7555","7391",
"경상남도","70~74세","1인 가구","","41128","38231","35308","33577","30989","28175","26192","24956","24316","24485","24908","26703","27022","26403","26039","26085","26506","25928","25474","24715","23586","22189","21131","20162","19204","18726",
"경상남도","70~74세","비친족가구","","1399","1220","1049","914","818","701","591","465","384","323","288","253","242","223","207","191","192","196","201","204","203","180","177","175","172","175",
"경상남도","75~79세","계","","79102","74594","70082","67029","66743","67829","68424","68003","65695","62784","60353","57051","54782","53033","51095","48161","45114","42592","40279","37523","35134","33505","31800","30284","29014","27847",
"경상남도","75~79세","부부","","29096","27258","25419","23700","23086","22873","22389","21848","20687","19307","18537","18468","17646","16991","16279","15263","14353","13448","12608","11624","10745","10165","9727","9349","9049","8784",
"경상남도","75~79세","부부+미혼자녀","","4055","3729","3408","3167","3097","3126","3079","2919","2719","2508","2333","2085","1915","1758","1589","1384","1248","1171","1099","1012","932","854","831","811","798","792",
